2015,1,15966,18,1927,0,0,0,0,0,0,0,0,1,0,5,0,5,0,1,0,0,0,0,0,0,0,11111,0,12,0,0
2015,2,15966,18,1927,0,0,0,0,0,0,0,0,1,0,10,0,2,0,0,0,0,0,0,0,0,0,11111,0,13,0,0
2015,3,15966,18,1927,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,11111,0,11,0,0
2015,4,15966,18,1927,0,0,0,0,0,0,0,0,0,0,16,1,9,0,3,0,0,0,0,0,0,0,11111,0,28,0,0
2015,5,15966,18,1927,0,0,0,0,0,0,0,0,0,0,11,0,3,0,4,0,0,0,0,0,0,0,11111,0,18,0,0
2015,6,15966,18,1927,0,0,0,0,0,0,0,0,0,0,15,0,7,0,6,0,0,0,0,0,0,0,11111,0,28,0,0
2015,7,15966,18,1927,0,0,0,0,0,0,0,0,1,0,54,1,30,0,14,0,0,0,0,0,0,0,11111,0,99,0,0
2015,8,15966,18,1927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111,0,0,0,0
2015,9,15966,18,1927,0,0,0,0,0,0,0,0,0,0,12,0,4,0,1,0,0,0,0,0,0,0,11111,0,17,0,0
2015,10,15966,18,1927,0,0,0,0,0,0,0,0,1,0,12,0,9,0,1,0,0,0,0,0,0,0,11111,0,23,0,0
2015,11,15966,18,1927,0,0,0,0,0,0,0,0,0,0,9,0,4,0,4,0,0,0,0,0,0,0,11111,0,17,0,0
2015,12,15966,18,1927,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11111,0,3,0,0
2015,13,15966,18,1927,0,0,0,0,0,0,0,0,0,0,5,0,5,0,3,0,0,0,0,0,0,0,11111,0,13,0,0
2015,14,15966,18,1927,0,0,0,0,0,0,0,0,0,0,10,0,8,0,1,0,0,0,0,0,0,0,11111,0,19,0,0
2015,15,15966,18,1927,0,0,0,0,0,0,0,0,0,0,11,0,6,0,3,0,0,0,0,0,0,0,11111,0,20,0,0
2015,16,15966,18,1927,0,0,0,0,0,0,0,0,1,1,3,0,9,0,4,0,0,0,0,0,0,0,11111,0,17,0,0
2015,17,15966,18,1927,0,0,0,0,0,0,0,0,0,0,3,0,4,0,2,0,0,0,0,0,0,0,11111,0,9,0,0
